state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(marine)	age(marine)	exponential.popSize	exponential.growthRate	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	marine.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
80000	-18527.53863314454	-519.8461927406029	-18007.69244040394	1.3530429873587235	2022.47983372497	35.11624168829204	0.9215530393498687	2022.9113236729788	756.5379177664304	6.7140378151618325	0.25903083048086123	2.432164048838751	0.18413056360782798	0.021208979522741443	2.860936626495852	0.24252895105395816	0.31220190151473304	0.2185601944310908	0.2272367702391353	0.24200113381504326	0.9860275567899617	0.010549442907191618	0.004789652402698104	0.009690538967649225	0.1610585370958522	0.9837066899825274	-18007.69244040394	0.0	-506.3438996553444
160000	-18514.160766926238	-490.13555750470266	-18024.025209421536	1.1822659510099076	2022.6506107613188	32.79616780589982	0.9134486135974792	2022.9194280987313	511.49834905726806	6.36529422714899	0.3209070516353266	2.2645716334797203	0.15827780349937665	0.0642154324070994	2.949343599109106	0.2426844798693638	0.31296159718627237	0.20850599099874878	0.2357735876942293	0.24275882412075186	0.7551966786934771	0.011555594544996474	0.004154675881378792	0.010305203768473895	0.1905598394059311	0.9837066899825447	-18024.025209421536	0.0	-477.84353457310647
240000	-18531.606644801985	-509.74606264887484	-18021.86058215311	1.2419472500969702	2022.5909294622318	32.64582590701186	0.8977414128776534	2022.935135299451	1022.6601159787965	7.149184969801431	0.2488943055960575	2.327220628724015	0.13604260484900418	0.05176003881432519	3.0690069460348752	0.16707547598171568	0.30188944741226964	0.2063443504894075	0.2375255601829061	0.25424064191541895	1.1536279854201936	0.011439316573214588	0.00494622198126384	0.010526441983391458	0.1677682337264476	0.9837066899825528	-18021.86058215311	0.0	-495.01758319501823
320000	-18527.898188717423	-489.97900392971786	-18037.919184787705	1.2265345243795338	2022.6063421879492	31.77487625586396	0.9028670582060302	2022.9300096541226	245.94227607444398	5.541140075724641	0.31615401164439755	2.4924727774878344	0.1870677295488112	0.03811995445323878	2.7526542523675026	0.21353127449821094	0.30602550192743777	0.21946805296041821	0.22737569423897872	0.24713075087316747	1.3215728916823264	0.011716459482564227	0.0046024877703028265	0.010648766617089718	0.18010907100269724	0.9837066899825391	-18037.919184787705	0.0	-477.9735580553878
400000	-18516.76939728542	-497.1212615953759	-18019.648135690044	1.2060836965534067	2022.6267930157753	32.00470303278096	0.955834560582	2022.8770421517468	199.44913135045135	5.126899544237959	0.2733981255058017	2.439949433319542	0.21042889624075098	0.03507082233159581	2.7561005065734347	0.28505221602886943	0.31524027112959696	0.21145635241698468	0.2343044423188583	0.2389989341345622	1.4076938025329544	0.011958710970919674	0.004159229521190746	0.010731515567234137	0.19426084144248612	0.9837066899825265	-18019.648135690044	0.0	-485.6316821684374
480000	-18534.615637818984	-497.93379215560515	-18036.68184566338	1.175463283105658	2022.657413429223	32.18699145829974	0.912720739045944	2022.9201559732828	1222.9088309689528	7.459863225140233	0.27131706902377745	2.38840842251924	0.17091066868399127	0.029655154837630378	2.867436977831368	0.27227170710398635	0.3122612766758845	0.21400923032065228	0.2317791437759864	0.24195034922747938	1.0984761460960342	0.012112806312116507	0.0055983404767056474	0.011117428738498381	0.15853300491760675	0.9837066899825336	-18036.68184566338	0.0	-482.73754286256366
560000	-18506.07271553774	-490.4004224072684	-18015.672293130472	1.211309441086557	2022.6215672712422	31.845757864577052	0.9128933345778047	2022.919983377751	245.32626360934395	5.555388111625477	0.34475592104874186	2.3873085670372443	0.19650615433265178	0.035480370489105614	2.7688817539892083	0.26706723310304176	0.31280693353329	0.21815210287557174	0.2306894240834834	0.23835153950765722	0.9512189507308265	0.011670385575129408	0.004575952541119829	0.010614632393977181	0.1803353731398752	0.9837066899825131	-18015.672293130472	0.0	-479.125389092906
640000	-18534.027290509814	-494.79777037579424	-18039.22952013402	1.2128785840052334	2022.6199981283235	32.56840143613759	0.9015181758509868	2022.9313585364778	542.1410809512164	6.472734723746271	0.2711129167420331	2.5083126647700493	0.17088119059207998	0.0368365849375299	2.840494189310926	0.1723624536473753	0.296934876342837	0.21518776371085419	0.23873087314921557	0.24914648679709536	1.146887505895977	0.0116172688382358	0.0047549531650828035	0.010502725570563688	0.17495863472297832	0.9837066899825254	-18039.22952013402	0.0	-481.46187402313427
720000	-18560.150691262286	-512.3976842798639	-18047.75300698242	1.3272320451285196	2022.5056446672002	34.03450963861384	0.912476098936615	2022.920400613392	387.5376627720166	5.8086047116823245	0.23682371426946025	2.2701736812693034	0.11620724158350303	0.05807918940511621	3.132053703396114	0.18666247007649556	0.31644851559675824	0.21012630888380238	0.23252712423759314	0.24089805128184807	0.855944847147121	0.011425319574876195	0.004461346155620603	0.01044160516703386	0.18084282269513152	0.9837066899825452	-18047.75300698242	0.0	-500.6566180962289
800000	-18524.78556289773	-495.6953310805975	-18029.090231817132	1.185669306377726	2022.647207405951	32.052126682705286	0.9138676680326595	2022.919009044296	976.6742913917656	7.299424158700321	0.2800240021980721	2.369536748311368	0.15286887815064976	0.040599977074767285	2.9324300051303536	0.22454038913478142	0.30302567479189146	0.21263199422059104	0.22978883944405612	0.2545534915434632	1.0145727366586814	0.011225212532621546	0.005254397418724462	0.010324467072297986	0.15670855750095306	0.9837066899825307	-18029.090231817132	0.0	-481.13446769656565
880000	-18512.058113079645	-487.41703063084384	-18024.6410824488	1.2060187871668977	2022.6268579251619	32.29044997189102	0.9127062416619909	2022.9201704706668	355.76552672208226	6.136172496698304	0.26878603735207773	2.431370359641568	0.21874869140714465	0.03774673272952173	2.847861191576462	0.19548698729321828	0.3186802929510186	0.21509938646642562	0.2177125246441175	0.24850779593843955	0.7929349411504402	0.011932294642599263	0.00379556169506589	0.010488519114534836	0.20366255993499527	0.9837066899825415	-18024.6410824488	0.0	-475.6779752157573
960000	-18526.624093094822	-494.09051288769336	-18032.533580207128	1.2150798288840863	2022.6177968834445	32.111046714208285	0.8890115519353874	2022.9438651603932	181.13265508382287	5.046399916775243	0.3174582173318549	2.3330246928563114	0.1875602552953925	0.022426410150453283	2.9030981071803317	0.23643231718564772	0.31014699034545745	0.20724904124897245	0.23496913593992214	0.24763483246564927	1.0690037893036826	0.011659402981532641	0.005252091419679979	0.010728115039503031	0.16216089291267083	0.9837066899825455	-18032.533580207128	0.0	-483.3197323262253
1040000	-18528.986738438038	-507.8320330344072	-18021.15470540363	1.228343058807434	2022.6045336535212	32.65864689156482	0.8985030800469809	2022.9343736322817	181.17495178176443	5.021217192013805	0.23756044431709433	2.305704170311194	0.18257837369085647	0.046249612111008025	2.9968004264501795	0.23110697311965914	0.3122317355845294	0.20881084762360871	0.2361961557478353	0.24276126104402826	1.3022653380920282	0.010862687092076037	0.005901235365916894	0.010224735894931685	0.13365429545235696	0.9837066899825261	-18021.15470540363	0.0	-496.5749309768058
1120000	-18526.383863521805	-492.1955804060937	-18034.188283115713	1.2568442025737872	2022.576032509755	32.1483728602581	0.9130641280690912	2022.9198125842597	203.77185949579365	5.292941481182615	0.32192855282434857	2.3375214312869192	0.19491035497629702	0.027506936221257067	2.9043197374192324	0.21381298727193634	0.3200794495142203	0.20901734561283994	0.23695960596411134	0.23394359890883026	1.0568731132539073	0.011531826725312076	0.0053964909306500365	0.01063088421761016	0.15674682710307997	0.983706689982529	-18034.188283115713	0.0	-481.0802982427124
